#req	time (sec)	avg. time (sec)	mapping
360	16.646	12.055	OK
361	12.005	12.213	OK
362	20.335	12.883	OK
363	10.694	13.129	OK
364	6.583	12.220	OK
365	12.667	12.566	OK
366	11.280	12.869	OK
367	8.027	12.813	OK
368	10.529	12.390	OK
369	10.302	11.907	OK
370	10.687	11.311	OK
371	16.048	11.715	OK
372	13.643	11.046	OK
373	11.125	11.089	OK
374	8.847	11.315	OK
375	10.394	11.088	OK
376	13.293	11.290	OK
377	2.680	10.755	OK
378	14.580	11.160	OK
379	10.791	11.209	OK
380	9.739	11.114	OK
381	10.184	10.528	OK
382	8.190	9.982	OK
383	8.908	9.761	OK
384	12.386	10.114	OK
385	12.226	10.298	OK
386	16.731	10.641	OK
387	8.299	11.203	OK
388	15.036	11.249	OK
389	10.802	11.250	OK
390	9.263	11.202	OK
391	7.316	10.916	OK
392	6.863	10.783	OK
393	7.418	10.634	OK
394	10.383	10.434	OK
395	15.156	10.727	OK
396	8.202	9.874	OK
397	8.350	9.879	OK
398	13.409	9.716	OK
399	2.535	8.889	OK

---- Final results ----
400 NS requests
0 failed requests
400 success requests
4199.949 ellapsed time
